what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321407311608
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321407314363
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321407325012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321407327749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321407335898
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321407349689
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321407385990
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321407413207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321407433572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321407551734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321407553302
